161873.102;161561.344;161120.325;160973.411;160558.601;160340.040;160200.814;160149.823;159837.523;159757.410;159701.413;159761.661;159680.362;159555.476;159686.625;159850.288;159613.428;159607.800;159307.567;159750.175;159439.833;159846.140;160199.073;160777.148;161024.303;161385.841;161635.551;161716.879;161481.632;161308.741;161207.225;161278.619;161007.902;160873.004;160935.995;160978.478;161005.500;161057.126;161328.573;161411.114;161377.727;161671.078;161551.456;161793.440;161977.492;161927.492;162234.223;162468.108;162634.407;163001.207;163294.298;163794.956;164155.703;164608.881;165072.360;165423.250;166099.099;166616.048;166853.570;167491.096;168485.919;169466.138;170436.214;171658.903;172145.450;171861.299;171188.538;170777.950;171242.553;171695.051;173017.723;172758.878;171842.972;170623.339;169953.986;170503.718;172253.348;173184.916;171982.781;171763.838;170892.806;170397.980;171320.806;171821.478;171504.589;171351.871;171106.035;171430.323;171248.178;171407.355;171303.110;171038.258;170454.442;170943.658;170748.609;171022.239;170368.649;171042.709;170579.930;171047.151;170465.966;170424.325;170810.987;171061.317;170522.635;170537.418;170169.469;170349.383;169217.875;170436.385;170536.703;169983.542;169151.075;169125.817;168335.021;168958.112;169001.042;169922.362;169620.819;170478.759;169469.090;169616.952;168162.909;168679.154;168468.197;168650.525;169595.505;169871.128;170052.442;169647.564;168090.102;167485.885;167757.011;169233.773;170424.980;169846.579;167026.602;159593.501;142870.571;118321.026;85129.069;52133.132;26403.793;11013.782;3837.218;1478.466;957.739;699.401;581.605;545.775;547.388;472.270;519.776;667.807;464.989;785.268;461.452;528.098;439.943;444.148;377.347;600.834;583.666;325.382;399.101;493.508;384.089;390.209;316.585;421.189;340.730;335.528;215.860;0.000;0.000;0.000;0.000;0.000;0.000

Samples: 283
736.635;895.630;1092.645;872.805;836.645;893.625;871.665;873.650;919.690;819.645;1057.690;732.655;914.685;477.645;868.665;877.635;898.645;988.650;910.635;966.640;775.665;864.650;918.645;1185.650;966.655;793.635;984.655;768.650;815.655;815.640;820.655;939.660;878.640;1016.645;565.620;873.630;519.630;1063.660;1435.625;860.665;776.650;1126.660;571.640;905.640;1244.640;795.670;651.640;892.660;793.620;1167.645;770.635;610.640;1051.640;1027.650;856.625;980.655;925.645;1164.660;988.620;1105.655;916.640;1112.645;659.630;1136.665;682.635;1183.670;1195.640;1005.675;1043.630;1044.650;1237.650;847.675;983.630;1323.645;915.640;1426.660;984.650;1413.630;922.650;1361.655;1295.655;1389.625;1981.650;2358.640;2092.660;1722.640;2074.635;2248.650;1805.630;1336.575;767.540;331.555;92.570;37.600;8.560;6.590;3.550;5.605;2.570;3.590;3.570;3.605;2.545;1.590;3.550;1.595;2.560;2.560;2.565;2.570;1.560;1.560;2.555;1.580;2.535;1.570;2.565;1.560;2.560;0.570;1.565;1.550;1.590;1.545;1.565;0.555;0.580;0.565;0.545;0.570;1.575;0.565;0.590;0.555;0.550;0.545;1.595;0.570;1.575;0.570;0.580;0.565;0.535;0.565;1.560;0.555;1.575;0.550;0.595;0.560;0.585;0.540;0.585;0.560;0.580;0.545;0.600;0.545;0.570;0.000;0.585;0.555;0.570;0.530;0.000;0.550;0.555;0.000;0.000;0.555;0.550;0.555;0.000;0.000;0.550;0.530;0.000;0.000;0.540
717.635;870.630;1062.645;849.805;816.645;872.625;845.665;851.650;895.690;799.645;1031.690;711.655;891.685;465.645;844.665;853.635;873.645;963.650;884.635;943.640;756.665;841.650;894.645;1155.650;940.655;773.635;958.655;748.650;795.655;794.640;800.655;917.660;854.640;989.645;549.620;849.630;505.630;1036.660;1394.625;839.665;755.650;1098.660;557.640;883.640;1211.640;774.670;634.640;868.660;771.620;1137.645;748.635;593.640;1023.640;999.650;830.625;956.655;898.645;1134.660;961.620;1076.655;890.640;1085.645;642.630;1105.665;664.635;1150.670;1163.640;975.675;1013.630;1016.650;1200.650;824.675;955.630;1285.645;888.640;1386.660;957.650;1375.630;896.650;1325.655;1259.655;1351.625;1925.650;2296.640;2031.660;1675.640;2014.635;2183.650;1752.630;1298.575;747.540;324.555;91.570;37.600;10.560;6.590;3.550;4.605;3.570;3.590;4.570;4.605;3.545;2.590;3.550;3.595;3.560;2.560;2.565;1.570;2.560;2.560;3.555;1.580;3.535;1.570;2.565;1.560;2.560;2.570;2.565;1.550;2.590;1.545;1.565;1.555;1.580;1.565;1.545;1.570;2.575;2.565;0.590;1.555;1.550;0.545;2.595;0.570;2.575;1.570;1.580;1.565;0.535;0.565;1.560;0.555;1.575;0.550;1.595;1.560;0.585;1.540;0.585;1.560;1.580;1.545;0.600;1.545;0.570;1.535;0.585;0.555;1.570;1.530;0.570;1.550;0.555;0.545;1.585;0.555;0.550;0.555;0.575;0.555;1.550;1.530;0.555;1.580;1.540
187.635;227.630;277.645;221.805;214.645;228.625;222.665;223.650;235.690;209.645;271.690;186.655;234.685;123.645;222.665;226.635;230.645;253.650;235.635;249.640;201.665;222.650;237.645;306.650;250.655;205.635;254.655;199.650;213.655;210.640;214.655;246.660;229.640;265.645;147.620;229.630;136.630;278.660;374.625;225.665;206.650;294.660;151.640;238.640;327.640;209.670;171.640;235.660;209.620;307.645;202.635;161.640;277.640;269.650;225.625;258.655;245.645;307.660;263.620;292.655;243.640;294.645;177.630;302.665;181.635;312.670;318.640;267.675;276.630;279.650;329.650;226.675;262.630;351.645;243.640;378.660;261.650;375.630;245.650;361.655;343.655;372.625;526.650;624.640;555.660;456.640;554.635;600.650;483.630;360.575;209.540;91.555;26.570;11.600;3.560;2.590;1.550;2.605;1.570;0.590;0.570;1.605;1.545;0.590;1.550;0.595;1.560;0.000;0.565;0.570;0.000;0.000;0.555;0.580;0.535;0.570;0.565;0.560;0.000;0.000;0.565;0.550;0.000;0.000;0.000;0.000;0.580;0.000;0.000;0.000;0.575;0.565;0.000;0.000;0.000;0.000;0.595;0.000;0.575;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.575;0.550;0.000;0.000;0.000;0.000;0.000;0.560;0.000;0.545;0.000;0.545;0.000;0.000;0.000;0.000;0.570;0.000;0.000;0.550;0.000;0.000;0.000;0.555;0.000;0.000;0.000;0.555;0.000;0.000;0.000;0.000;0.000
0.000;1.630;0.645;0.805;0.645;0.625;0.665;0.650;0.690;0.000;1.690;0.000;0.685;0.645;0.000;0.635;0.000;0.650;0.635;0.000;0.000;0.650;0.000;0.650;0.655;0.635;0.000;0.650;0.655;0.640;0.000;0.660;0.640;0.645;0.000;0.000;0.000;0.660;0.000;0.665;0.650;0.660;0.640;0.640;0.640;0.670;0.000;0.660;0.620;1.645;0.000;0.000;0.000;0.000;0.625;1.655;0.000;0.000;0.620;0.655;0.000;1.645;0.630;0.665;0.000;0.670;0.000;0.675;0.630;0.650;0.000;0.000;0.000;0.645;0.640;0.660;1.650;0.000;0.650;0.655;0.655;0.625;0.000;0.000;0.660;0.640;0.635;0.000;0.630;0.000;0.540;0.000;0.570;0.600;0.000;0.590;0.000;0.000;0.000;0.590;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.555;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.635;0.000;0.630;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
431.635;520.630;637.645;509.805;490.645;522.625;509.665;509.650;538.690;480.645;619.690;427.655;535.685;277.645;508.665;512.635;526.645;577.650;531.635;567.640;455.665;504.650;539.645;696.650;565.655;465.635;580.655;451.650;480.655;480.640;483.655;554.660;517.640;597.645;331.620;515.630;304.630;627.660;849.625;507.665;456.650;665.660;336.640;535.640;737.640;469.670;385.640;528.660;471.620;695.645;459.635;363.640;629.640;615.650;512.625;587.655;557.645;702.660;595.620;665.655;554.640;674.645;398.630;692.665;415.635;726.670;735.640;620.675;646.630;648.650;773.650;533.675;622.630;843.645;589.640;929.660;661.650;977.630;654.650;1009.655;1003.655;1116.625;1594.650;1736.640;1232.660;699.640;495.635;276.650;104.630;32.575;7.540;1.555;0.570;0.600;0.560;1.590;0.550;0.605;0.570;0.590;0.570;0.605;0.545;0.590;0.000;0.595;0.560;0.560;0.565;0.570;0.560;0.000;0.555;0.000;0.000;0.570;0.565;0.560;0.000;0.000;0.565;0.550;0.000;0.545;0.000;0.000;0.000;0.000;0.000;0.570;0.575;0.000;0.000;0.000;0.000;0.000;0.595;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.550;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
846.635;1029.630;1256.645;1003.805;964.645;1030.625;1005.665;1005.650;1059.690;946.645;1220.690;843.655;1054.685;548.645;1001.665;1012.635;1037.645;1143.650;1049.635;1121.640;898.665;999.650;1065.645;1374.650;1120.655;918.635;1143.655;892.650;951.655;951.640;958.655;1096.660;1023.640;1183.645;657.620;1020.630;605.630;1242.660;1676.625;1007.665;905.650;1320.660;667.640;1061.640;1459.640;934.670;766.640;1047.660;933.620;1377.645;908.635;722.640;1245.640;1216.650;1014.625;1164.655;1100.645;1389.660;1176.620;1322.655;1098.640;1334.645;792.630;1370.665;824.635;1436.670;1456.640;1227.675;1277.630;1284.650;1529.650;1055.675;1233.630;1671.645;1167.640;1842.660;1311.650;1932.630;1295.650;1996.655;1986.655;2211.625;3156.650;3438.640;2447.660;1390.640;988.635;551.650;209.630;67.575;17.540;6.555;3.570;4.600;2.560;3.590;2.550;3.605;1.570;2.590;2.570;2.605;1.545;1.590;3.550;1.595;2.560;1.560;1.565;1.570;1.560;1.560;1.555;1.580;1.535;0.570;1.565;0.560;1.560;1.570;0.565;0.550;0.590;0.545;0.565;0.555;0.580;0.565;0.545;0.000;0.575;0.565;0.000;0.000;0.550;0.000;0.595;0.000;0.575;0.570;0.580;0.565;0.000;0.565;0.560;0.000;1.575;0.000;0.595;0.560;0.000;0.540;0.585;0.560;0.000;0.545;0.600;0.545;0.570;0.000;0.000;0.000;0.570;0.530;0.000;0.000;0.555;0.545;0.000;0.555;0.000;0.000;0.000;0.555;0.000;0.530;0.000;0.000;0.540
837.635;1015.630;1240.645;992.805;955.645;1018.625;992.665;993.650;1049.690;934.645;1207.690;833.655;1045.685;543.645;990.665;1002.635;1025.645;1129.650;1038.635;1108.640;888.665;988.650;1052.645;1360.650;1108.655;908.635;1132.655;882.650;940.655;940.640;946.655;1084.660;1013.640;1171.645;649.620;1007.630;598.630;1229.660;1657.625;995.665;897.650;1305.660;660.640;1049.640;1444.640;924.670;756.640;1037.660;924.620;1360.645;897.635;713.640;1233.640;1202.650;1002.625;1151.655;1090.645;1374.660;1166.620;1306.655;1085.640;1321.645;782.630;1355.665;816.635;1421.670;1439.640;1213.675;1265.630;1272.650;1515.650;1044.675;1221.630;1656.645;1155.640;1823.660;1296.650;1911.630;1282.650;1975.655;1965.655;2188.625;3123.650;3402.640;2421.660;1375.640;979.635;547.650;208.630;67.575;19.540;6.555;3.570;3.600;3.560;4.590;2.550;3.605;3.570;3.590;2.570;3.605;3.545;1.590;3.550;1.595;2.560;1.560;1.565;1.570;1.560;1.560;2.555;1.580;2.535;1.570;2.565;1.560;1.560;1.570;2.565;1.550;1.590;0.545;1.565;0.555;1.580;0.565;1.545;1.570;2.575;1.565;0.590;1.555;1.550;0.545;1.595;0.570;1.575;0.570;0.580;0.565;0.535;0.565;0.560;0.555;0.575;0.550;0.595;0.560;0.585;0.540;0.585;1.560;0.580;0.545;0.600;0.545;0.570;0.535;0.585;0.555;1.570;0.530;0.570;1.550;0.000;0.000;0.000;0.555;0.550;0.555;0.575;0.000;0.550;0.530;0.555;0.580;0.540
436.635;530.630;648.645;519.805;498.645;532.625;516.665;518.650;546.690;487.645;629.690;436.655;543.685;286.645;515.665;523.635;535.645;589.650;541.635;577.640;464.665;516.650;547.645;708.650;577.655;474.635;587.655;461.650;491.655;489.640;494.655;566.660;527.640;610.645;338.620;524.630;312.630;639.660;860.625;517.665;467.650;679.660;344.640;547.640;748.640;479.670;393.640;540.660;480.620;708.645;465.635;371.640;638.640;626.650;520.625;600.655;563.645;711.660;606.620;679.655;563.640;685.645;408.630;704.665;424.635;737.670;746.640;630.675;656.630;662.650;785.650;543.675;632.630;858.645;599.640;946.660;674.650;991.630;665.650;1024.655;1016.655;1131.625;1614.650;1759.640;1253.660;715.640;509.635;285.650;110.630;36.575;11.540;4.555;3.570;3.600;2.560;3.590;2.550;3.605;2.570;1.590;2.570;1.605;1.545;1.590;1.550;1.595;2.560;1.560;2.565;1.570;1.560;0.560;2.555;0.580;1.535;0.570;1.565;0.560;1.560;0.570;1.565;0.550;1.590;1.545;0.565;0.555;1.580;0.565;0.545;0.570;0.575;1.565;0.590;0.555;0.550;0.545;1.595;0.570;1.575;0.570;0.580;0.565;0.535;0.000;0.560;0.555;1.575;0.550;0.595;0.560;0.585;0.540;0.585;0.560;0.580;0.545;0.000;1.545;0.570;0.535;0.585;0.555;1.570;0.530;0.000;0.550;0.555;0.545;0.585;0.555;0.550;0.555;0.000;0.555;0.550;0.530;0.000;0.580;0.540
1.635;2.630;1.645;1.805;1.645;1.625;0.665;2.650;1.690;0.645;1.690;0.655;0.685;1.645;0.665;2.635;0.645;2.650;1.635;0.640;0.000;1.650;0.645;1.650;2.655;2.635;0.655;1.650;1.655;1.640;0.655;2.660;0.640;2.645;0.620;0.630;0.630;2.660;0.625;1.665;2.650;1.660;1.640;1.640;2.640;1.670;1.640;2.660;0.620;1.645;0.635;0.640;0.640;0.650;0.625;2.655;0.645;0.660;2.620;2.655;0.640;2.645;2.630;2.665;0.635;0.670;0.640;0.675;0.630;2.650;0.650;0.675;0.630;2.645;0.640;1.660;1.650;0.630;2.650;0.655;0.655;2.625;0.650;0.640;0.660;0.640;1.635;0.650;1.630;0.000;0.540;0.555;0.570;0.600;0.560;0.590;0.550;0.605;0.570;0.000;0.570;0.605;0.545;0.000;0.550;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.535;0.000;0.000;0.000;0.560;0.000;0.000;0.000;0.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.575;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.550;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.660;0.650;0.000;0.000;0.000;0.655;0.000;0.000;0.000;0.000;0.000;0.635;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.670;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.630;0.665;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
