1074.635;1304.630;1594.645;1272.805;1224.645;1307.625;1273.665;1276.650;1342.690;1198.645;1545.690;1067.655;1336.685;696.645;1266.665;1280.635;1309.645;1443.650;1324.635;1412.640;1135.665;1257.650;1340.645;1729.650;1407.655;1157.635;1436.655;1121.650;1193.655;1191.640;1201.655;1378.660;1287.640;1487.645;827.620;1282.630;760.630;1557.660;2099.625;1259.665;1135.650;1647.660;834.640;1322.640;1817.640;1161.670;951.640;1301.660;1157.620;1702.645;1121.635;890.640;1533.640;1496.650;1242.625;1426.655;1344.645;1693.660;1431.620;1602.655;1325.640;1608.645;951.630;1635.665;981.635;1698.670;1717.640;1437.675;1487.630;1484.650;1757.650;1201.675;1387.630;1857.645;1279.640;1981.660;1349.650;1922.630;1238.650;1805.655;1687.655;1766.625;2441.650;2794.640;2379.660;1924.640;2416.635;3051.650;3242.630;3654.575;3579.540;2847.555;1528.570;1196.600;444.560;181.590;32.550;15.605;6.570;4.590;4.570;5.605;4.545;4.590;5.550;2.595;4.560;2.560;3.565;2.570;3.560;2.560;4.555;2.580;3.535;1.570;2.565;1.560;2.560;1.570;2.565;1.550;2.590;1.545;1.565;1.555;2.580;0.565;1.545;1.570;2.575;2.565;0.590;0.555;1.550;0.545;1.595;0.570;1.575;0.570;0.580;1.565;0.535;0.565;1.560;0.555;2.575;0.550;1.595;0.560;0.585;0.540;0.585;1.560;0.580;1.545;0.600;1.545;0.570;1.535;0.585;0.555;2.570;0.530;0.570;1.550;0.555;0.545;0.585;0.555;0.000;0.555;0.000;0.000;0.550;1.530;0.555;0.580;0.540
1085.635;1316.630;1609.645;1287.805;1234.645;1319.625;1283.665;1287.650;1356.690;1209.645;1559.690;1078.655;1349.685;701.645;1276.665;1291.635;1322.645;1454.650;1335.635;1426.640;1143.665;1270.650;1350.645;1744.650;1419.655;1165.635;1450.655;1131.650;1202.655;1203.640;1211.655;1389.660;1298.640;1499.645;833.620;1289.630;766.630;1569.660;2117.625;1270.665;1142.650;1660.660;840.640;1336.640;1831.640;1171.670;958.640;1311.660;1168.620;1718.645;1131.635;897.640;1546.640;1507.650;1253.625;1439.655;1354.645;1704.660;1444.620;1613.655;1336.640;1620.645;956.630;1649.665;989.635;1714.670;1729.640;1449.675;1500.630;1498.650;1770.650;1210.675;1397.630;1873.645;1288.640;1999.660;1359.650;1937.630;1248.650;1819.655;1699.655;1780.625;2459.650;2814.640;2398.660;1939.640;2437.635;3069.650;3265.630;3681.575;3605.540;2866.555;1540.570;1205.600;447.560;181.590;32.550;15.605;6.570;6.590;6.570;5.605;5.545;3.590;5.550;4.595;5.560;3.560;4.565;3.570;3.560;3.560;4.555;3.580;4.535;3.570;4.565;2.560;3.560;3.570;3.565;2.550;2.590;2.545;2.565;1.555;2.580;2.565;1.545;2.570;3.575;2.565;0.590;1.555;1.550;1.545;3.595;1.570;3.575;2.570;1.580;1.565;2.535;1.565;2.560;1.555;3.575;1.550;1.595;1.560;1.585;1.540;1.585;2.560;1.580;1.545;1.600;2.545;1.570;1.535;1.585;1.555;2.570;1.530;1.570;2.550;1.555;1.545;0.585;1.555;1.550;1.555;1.575;1.555;1.550;1.530;0.555;1.580;1.540
20.635;25.630;29.645;24.805;23.645;24.625;22.665;24.650;25.690;21.645;28.690;18.655;21.685;15.645;22.665;23.635;21.645;25.650;25.635;22.640;18.665;21.650;22.645;28.650;24.655;20.635;22.655;19.650;21.655;18.640;18.655;22.660;19.640;24.645;12.620;19.630;12.630;23.660;28.625;20.665;19.650;24.660;14.640;19.640;26.640;18.670;13.640;19.660;14.620;23.645;13.635;11.640;19.640;18.650;16.625;19.655;16.645;20.660;21.620;21.655;16.640;21.645;14.630;21.665;13.635;20.670;21.640;17.675;17.630;20.650;20.650;14.675;17.630;22.645;15.640;24.660;17.650;22.630;16.650;21.655;20.655;23.625;26.650;30.640;27.660;22.640;28.635;32.650;35.630;38.575;37.540;30.555;17.570;13.600;6.560;4.590;1.550;1.605;1.570;0.590;0.570;1.605;1.545;0.590;1.550;0.595;0.560;0.560;0.565;0.000;0.560;0.000;0.555;0.000;0.535;0.000;0.565;0.000;0.560;0.000;0.565;0.000;0.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.575;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.560;0.000;0.545;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.540
0.635;0.630;1.645;0.805;1.645;0.625;0.665;0.000;0.690;0.000;0.690;0.000;0.685;0.645;0.000;0.635;0.645;0.650;0.635;0.000;0.000;0.650;0.000;0.650;0.655;0.635;0.000;0.650;0.655;0.000;0.655;0.660;0.000;0.645;0.000;0.000;0.630;0.660;0.625;0.000;0.650;0.660;0.640;0.640;0.640;0.670;0.000;0.660;0.620;0.645;0.000;0.000;0.000;0.000;0.000;0.655;0.645;0.660;0.620;1.655;0.000;0.645;1.630;1.665;0.635;0.000;0.000;0.000;0.630;0.650;0.000;0.000;0.000;1.645;0.000;0.660;1.650;0.000;0.650;0.000;0.000;0.625;0.650;0.640;0.660;0.000;1.635;0.000;0.630;0.000;0.540;0.555;0.000;0.600;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.580;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.545;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.550;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.630;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.660;0.000;0.000;0.000;0.000;0.655;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.630;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.625;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.630;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.640;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.635;0.000;0.000;0.000;0.540;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
13.635;15.630;19.645;14.805;14.645;15.625;14.665;14.650;15.690;13.645;17.690;11.655;15.685;7.645;14.665;13.635;15.645;16.650;14.635;15.640;12.665;13.650;13.645;19.650;14.655;12.635;14.655;11.650;13.655;12.640;12.655;13.660;13.640;16.645;9.620;13.630;7.630;16.660;22.625;12.665;11.650;16.660;8.640;12.640;17.640;11.670;9.640;12.660;11.620;17.645;11.635;8.640;14.640;14.650;12.625;13.655;13.645;16.660;13.620;14.655;12.640;15.645;9.630;15.665;9.635;16.670;15.640;13.675;13.630;13.650;17.650;11.675;13.630;18.645;11.640;19.660;13.650;19.630;12.650;18.655;17.655;19.625;27.650;32.640;29.660;22.640;28.635;28.650;21.630;14.575;6.540;2.555;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1019.635;1239.630;1512.645;1208.805;1161.645;1242.625;1208.665;1210.650;1274.690;1138.645;1469.690;1015.655;1270.685;659.645;1203.665;1216.635;1246.645;1372.650;1261.635;1344.640;1078.665;1196.650;1275.645;1645.650;1339.655;1100.635;1371.655;1065.650;1136.655;1136.640;1145.655;1315.660;1229.640;1416.645;787.620;1223.630;724.630;1489.660;2011.625;1203.665;1085.650;1580.660;796.640;1270.640;1744.640;1113.670;913.640;1252.660;1113.620;1637.645;1080.635;857.640;1479.640;1446.650;1200.625;1377.655;1299.645;1641.660;1389.620;1555.655;1289.640;1565.645;925.630;1600.665;962.635;1669.670;1689.640;1419.675;1472.630;1473.650;1747.650;1198.675;1390.630;1869.645;1295.640;2021.660;1395.650;2010.630;1310.650;1943.655;1849.655;1988.625;2851.650;3418.640;3050.660;2524.640;2998.635;3132.650;2350.630;1582.575;809.540;305.555;73.570;27.600;6.560;5.590;2.550;4.605;2.570;3.590;2.570;2.605;3.545;1.590;3.550;1.595;2.560;1.560;2.565;1.570;2.560;1.560;2.555;0.580;2.535;1.570;2.565;1.560;0.560;1.570;1.565;1.550;1.590;1.545;0.565;0.555;1.580;0.565;0.545;1.570;1.575;1.565;0.590;0.000;0.550;0.000;1.595;0.000;1.575;0.570;0.580;0.565;0.000;0.565;0.560;0.555;0.575;0.000;0.595;0.560;0.585;0.540;0.585;0.560;0.580;0.545;0.600;0.545;0.570;0.000;0.585;0.555;0.570;0.530;0.570;0.550;0.000;0.000;0.000;0.555;0.000;0.000;0.575;0.000;0.550;0.530;0.555;0.000;0.000
1039.635;1262.630;1540.645;1232.805;1183.645;1264.625;1230.665;1234.650;1299.690;1158.645;1496.690;1033.655;1296.685;674.645;1227.665;1239.635;1271.645;1398.650;1285.635;1368.640;1099.665;1220.650;1300.645;1679.650;1364.655;1120.635;1396.655;1087.650;1158.655;1158.640;1169.655;1338.660;1249.640;1448.645;803.620;1243.630;740.630;1516.660;2045.625;1226.665;1105.650;1605.660;812.640;1291.640;1776.640;1135.670;929.640;1273.660;1135.620;1668.645;1100.635;872.640;1505.640;1471.650;1223.625;1405.655;1325.645;1670.660;1416.620;1584.655;1312.640;1593.645;943.630;1630.665;979.635;1699.670;1718.640;1443.675;1498.630;1501.650;1778.650;1220.675;1415.630;1906.645;1317.640;2056.660;1421.650;2046.630;1333.650;1977.655;1880.655;2021.625;2898.650;3471.640;3099.660;2561.640;3047.635;3185.650;2395.630;1615.575;828.540;314.555;77.570;28.600;7.560;6.590;4.550;5.605;3.570;3.590;3.570;4.605;3.545;3.590;4.550;3.595;4.560;2.560;2.565;2.570;2.560;1.560;3.555;2.580;3.535;1.570;2.565;1.560;2.560;1.570;2.565;1.550;2.590;1.545;1.565;1.555;1.580;1.565;1.545;1.570;1.575;1.565;0.590;1.555;1.550;0.545;1.595;1.570;1.575;0.570;1.580;0.565;1.535;1.565;1.560;0.555;2.575;1.550;0.595;1.560;1.585;0.540;0.585;1.560;0.580;1.545;0.600;1.545;0.570;0.535;0.585;0.555;1.570;0.530;0.570;1.550;0.555;0.545;0.585;0.555;0.550;0.555;0.575;0.555;0.550;0.530;0.555;0.580;1.540
1043.635;1264.630;1544.645;1233.805;1187.645;1265.625;1233.665;1235.650;1303.690;1160.645;1497.690;1035.655;1296.685;675.645;1229.665;1240.635;1274.645;1401.650;1285.635;1373.640;1101.665;1224.650;1302.645;1679.650;1370.655;1122.635;1397.655;1089.650;1162.655;1160.640;1170.655;1341.660;1252.640;1448.645;805.620;1246.630;740.630;1519.660;2050.625;1226.665;1108.650;1610.660;814.640;1294.640;1780.640;1137.670;933.640;1276.660;1137.620;1673.645;1103.635;874.640;1510.640;1471.650;1226.625;1406.655;1328.645;1673.660;1417.620;1589.655;1316.640;1598.645;945.630;1632.665;980.635;1702.670;1720.640;1448.675;1500.630;1502.650;1781.650;1224.675;1417.630;1908.645;1321.640;2059.660;1423.650;2049.630;1335.650;1982.655;1886.655;2026.625;2906.650;3480.640;3107.660;2567.640;3056.635;3190.650;2399.630;1617.575;829.540;315.555;77.570;28.600;7.560;7.590;4.550;6.605;4.570;4.590;4.570;4.605;4.545;3.590;4.550;2.595;3.560;3.560;4.565;2.570;3.560;2.560;3.555;2.580;3.535;2.570;3.565;1.560;3.560;1.570;2.565;1.550;2.590;1.545;2.565;1.555;2.580;1.565;1.545;1.570;2.575;1.565;1.590;1.555;1.550;1.545;2.595;0.570;2.575;1.570;1.580;1.565;1.535;0.565;1.560;1.555;1.575;0.550;1.595;0.560;0.585;1.540;0.585;1.560;1.580;1.545;1.600;1.545;1.570;1.535;0.585;0.555;1.570;1.530;0.570;1.550;1.555;1.545;1.585;1.555;1.550;1.555;0.575;0.555;0.550;1.530;0.555;1.580;0.540
1000.635;1216.630;1484.645;1185.805;1139.645;1217.625;1184.665;1189.650;1252.690;1116.645;1440.690;994.655;1245.685;649.645;1180.665;1193.635;1221.645;1347.650;1235.635;1319.640;1057.665;1176.650;1250.645;1615.650;1316.655;1078.635;1343.655;1048.650;1114.655;1115.640;1124.655;1289.660;1204.640;1393.645;772.620;1200.630;712.630;1461.660;1972.625;1182.665;1064.650;1552.660;783.640;1246.640;1711.640;1094.670;896.640;1229.660;1094.620;1607.645;1059.635;841.640;1450.640;1417.650;1177.625;1354.655;1276.645;1610.660;1365.620;1528.655;1265.640;1540.645;909.630;1572.665;944.635;1640.670;1659.640;1392.675;1444.630;1448.650;1714.650;1175.675;1367.630;1838.645;1270.640;1984.660;1369.650;1973.630;1287.650;1907.655;1814.655;1951.625;2796.650;3352.640;2993.660;2474.640;2941.635;3075.650;2312.630;1558.575;800.540;303.555;75.570;27.600;7.560;6.590;4.550;5.605;4.570;3.590;4.570;3.605;3.545;2.590;4.550;3.595;4.560;2.560;3.565;2.570;2.560;2.560;3.555;2.580;2.535;1.570;3.565;1.560;2.560;2.570;3.565;1.550;1.590;1.545;0.565;1.555;1.580;0.565;1.545;1.570;3.575;2.565;0.590;0.555;1.550;0.545;2.595;1.570;2.575;1.570;0.580;1.565;0.535;1.565;1.560;0.555;2.575;1.550;1.595;1.560;1.585;1.540;1.585;1.560;0.580;1.545;0.600;1.545;0.570;0.535;1.585;1.555;1.570;0.530;0.570;1.550;0.555;0.545;0.585;0.555;0.550;0.555;0.575;0.555;0.550;1.530;0.555;0.580;1.540
