0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.670;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.655;0.000;0.000;0.000;0.655;0.000;0.000;0.630;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.590;0.550;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.570;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.600;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.560;0.000;0.580;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1277.635;1549.630;1889.645;1512.805;1448.645;1547.625;1503.665;1507.650;1588.690;1412.645;1821.690;1259.655;1571.685;819.645;1488.665;1501.635;1536.645;1687.650;1549.635;1650.640;1320.665;1465.650;1559.645;2009.650;1630.655;1338.635;1659.655;1292.650;1371.655;1366.640;1372.655;1570.660;1464.640;1690.645;936.620;1449.630;858.630;1752.660;2353.625;1410.665;1267.650;1833.660;926.640;1463.640;1999.640;1274.670;1039.640;1420.660;1256.620;1838.645;1208.635;954.640;1638.640;1588.650;1315.625;1502.655;1405.645;1760.660;1483.620;1648.655;1355.640;1629.645;961.630;1638.665;975.635;1670.670;1672.640;1389.675;1425.630;1408.650;1640.650;1109.675;1265.630;1671.645;1134.640;1726.660;1131.650;1574.630;993.650;1406.655;1274.655;1297.625;1710.650;1862.640;1500.660;1134.640;1305.635;1483.650;1432.630;1524.575;1557.540;1506.555;1195.570;1721.600;1511.560;1851.590;1186.550;1826.605;1298.570;1699.590;1452.570;1146.605;1434.545;1399.590;1906.550;1513.595;1791.560;1636.560;1156.565;1534.570;1968.560;1490.560;1899.555;1607.580;1689.535;1667.570;1954.565;1674.560;1474.560;2184.570;1735.565;1932.550;1472.590;2014.545;2143.565;1873.555;2789.580;1908.565;2421.545;3565.570;3017.575;2400.565;1874.590;2888.555;3965.550;2290.545;4286.595;2587.570;2778.575;1648.570;892.580;399.565;73.535;33.565;14.560;6.555;7.575;4.550;5.595;5.560;5.585;5.540;4.585;5.560;4.580;4.545;3.600;4.545;3.570;3.535;3.585;3.555;4.570;3.530;3.570;4.550;2.555;2.545;3.585;3.555;3.550;2.555;2.575;2.555;3.550;3.530;2.555;2.580;2.540
1282.635;1557.630;1900.645;1519.805;1459.645;1554.625;1513.665;1517.650;1593.690;1417.645;1826.690;1263.655;1580.685;824.645;1493.665;1510.635;1543.645;1696.650;1555.635;1655.640;1326.665;1471.650;1563.645;2015.650;1642.655;1343.635;1663.655;1297.650;1379.655;1372.640;1378.655;1576.660;1470.640;1696.645;940.620;1453.630;863.630;1760.660;2361.625;1414.665;1273.650;1838.660;930.640;1468.640;2008.640;1280.670;1045.640;1424.660;1261.620;1848.645;1211.635;958.640;1640.640;1590.650;1318.625;1507.655;1410.645;1761.660;1487.620;1653.655;1359.640;1638.645;965.630;1644.665;978.635;1672.670;1674.640;1391.675;1426.630;1412.650;1645.650;1112.675;1270.630;1676.645;1136.640;1729.660;1135.650;1577.630;997.650;1412.655;1279.655;1300.625;1713.650;1865.640;1506.660;1135.640;1310.635;1487.650;1436.630;1524.575;1560.540;1506.555;1198.570;1722.600;1514.560;1850.590;1188.550;1829.605;1301.570;1701.590;1456.570;1150.605;1436.545;1401.590;1909.550;1517.595;1794.560;1636.560;1161.565;1538.570;1968.560;1491.560;1902.555;1609.580;1689.535;1668.570;1958.565;1674.560;1477.560;2186.570;1739.565;1929.550;1475.590;2014.545;2143.565;1873.555;2790.580;1908.565;2420.545;3567.570;3019.575;2401.565;1875.590;2890.555;3964.550;2291.545;4287.595;2589.570;2780.575;1649.570;892.580;399.565;75.535;35.565;16.560;8.555;11.575;7.550;7.595;7.560;6.585;7.540;6.585;7.560;6.580;6.545;5.600;7.545;6.570;5.535;5.585;4.555;6.570;5.530;4.570;5.550;4.555;3.545;3.585;4.555;3.550;3.555;2.575;3.555;3.550;4.530;3.555;3.580;4.540
1263.635;1530.630;1867.645;1493.805;1434.645;1530.625;1487.665;1491.650;1570.690;1394.645;1800.690;1241.655;1554.685;809.645;1471.665;1485.635;1518.645;1667.650;1531.635;1626.640;1306.665;1446.650;1538.645;1978.650;1613.655;1321.635;1639.655;1273.650;1353.655;1346.640;1356.655;1551.660;1446.640;1667.645;925.620;1426.630;847.630;1728.660;2319.625;1391.665;1252.650;1808.660;914.640;1444.640;1969.640;1257.670;1024.640;1400.660;1239.620;1813.645;1193.635;938.640;1611.640;1562.650;1292.625;1477.655;1385.645;1729.660;1462.620;1622.655;1333.640;1605.645;945.630;1614.665;960.635;1645.670;1647.640;1366.675;1402.630;1387.650;1613.650;1091.675;1247.630;1644.645;1117.640;1698.660;1113.650;1548.630;977.650;1386.655;1253.655;1276.625;1683.650;1831.640;1478.660;1116.640;1287.635;1461.650;1408.630;1498.575;1533.540;1479.555;1174.570;1691.600;1486.560;1820.590;1166.550;1793.605;1276.570;1670.590;1427.570;1129.605;1413.545;1375.590;1871.550;1489.595;1760.560;1608.560;1136.565;1508.570;1932.560;1463.560;1865.555;1579.580;1661.535;1638.570;1917.565;1644.560;1449.560;2142.570;1706.565;1893.550;1447.590;1976.545;2101.565;1837.555;2738.580;1871.565;2373.545;3496.570;2958.575;2351.565;1835.590;2828.555;3892.550;2248.545;4211.595;2548.570;2746.575;1631.570;883.580;396.565;71.535;33.565;16.560;8.555;10.575;6.550;7.595;8.560;6.585;7.540;7.585;7.560;6.580;6.545;6.600;6.545;5.570;4.535;4.585;4.555;6.570;4.530;3.570;6.550;3.555;4.545;4.585;4.555;2.550;3.555;3.575;2.555;3.550;4.530;2.555;3.580;4.540
882.635;1065.630;1300.645;1037.805;1000.645;1062.625;1032.665;1035.650;1086.690;964.645;1244.690;860.655;1073.685;566.645;1015.665;1025.635;1047.645;1150.650;1060.635;1118.640;902.665;999.650;1059.645;1363.650;1114.655;912.635;1127.655;880.650;937.655;924.640;934.655;1064.660;993.640;1143.645;638.620;978.630;585.630;1184.660;1586.625;953.665;862.650;1235.660;631.640;991.640;1347.640;861.670;703.640;955.660;846.620;1236.645;813.635;641.640;1097.640;1061.650;884.625;1006.655;945.645;1176.660;999.620;1104.655;908.640;1095.645;648.630;1100.665;653.635;1117.670;1114.640;930.675;950.630;945.650;1095.650;741.675;845.630;1117.645;759.640;1149.660;758.650;1047.630;667.650;936.655;851.655;870.625;1139.650;1233.640;1001.660;752.640;874.635;985.650;950.630;1013.575;1035.540;998.555;795.570;1135.600;1001.560;1226.590;787.550;1210.605;862.570;1126.590;962.570;764.605;952.545;926.590;1261.550;1001.595;1187.560;1081.560;773.565;1016.570;1300.560;984.560;1260.555;1060.580;1125.535;1098.570;1294.565;1101.560;981.560;1436.570;1153.565;1272.550;979.590;1327.545;1416.565;1232.555;1843.580;1255.565;1601.545;2346.570;1997.575;1584.565;1247.590;1901.555;2628.550;1508.545;2821.595;1702.570;1844.575;1088.570;595.580;269.565;55.535;26.565;14.560;6.555;9.575;5.550;7.595;5.560;5.585;5.540;5.585;6.560;5.580;4.545;3.600;6.545;4.570;3.535;4.585;2.555;5.570;4.530;2.570;5.550;2.555;1.545;2.585;3.555;2.550;1.555;1.575;1.555;2.550;3.530;2.555;2.580;3.540
1145.635;1395.630;1696.645;1357.805;1300.645;1393.625;1346.665;1359.650;1425.690;1270.645;1635.690;1131.655;1409.685;741.645;1333.665;1351.635;1378.645;1518.650;1390.635;1482.640;1182.665;1320.650;1395.645;1803.650;1466.655;1203.635;1484.655;1162.650;1229.655;1230.640;1229.655;1412.660;1310.640;1520.645;840.620;1297.630;770.630;1578.660;2106.625;1268.665;1137.650;1648.660;832.640;1313.640;1793.640;1147.670;929.640;1276.660;1125.620;1654.645;1079.635;860.640;1462.640;1428.650;1175.625;1351.655;1257.645;1579.660;1328.620;1482.655;1213.640;1465.645;864.630;1470.665;876.635;1496.670;1498.640;1244.675;1277.630;1265.650;1470.650;996.675;1135.630;1500.645;1016.640;1550.660;1019.650;1411.630;893.650;1258.655;1144.655;1162.625;1531.650;1672.640;1345.660;1019.640;1169.635;1329.650;1287.630;1364.575;1399.540;1346.555;1071.570;1545.600;1356.560;1656.590;1066.550;1631.605;1165.570;1520.590;1307.570;1029.605;1287.545;1253.590;1707.550;1355.595;1606.560;1462.560;1040.565;1372.570;1761.560;1332.560;1700.555;1440.580;1509.535;1495.570;1746.565;1499.560;1319.560;1954.570;1551.565;1723.550;1320.590;1801.545;1910.565;1674.555;2487.580;1707.565;2156.545;3181.570;2691.575;2143.565;1664.590;2570.555;3516.550;2044.545;3819.595;2315.570;2480.575;1484.570;800.580;361.565;68.535;32.565;14.560;8.555;10.575;6.550;6.595;7.560;6.585;6.540;5.585;6.560;5.580;5.545;5.600;6.545;4.570;4.535;4.585;3.555;6.570;5.530;2.570;5.550;3.555;3.545;3.585;3.555;2.550;3.555;2.575;3.555;3.550;4.530;2.555;2.580;4.540
1273.635;1545.630;1879.645;1505.805;1445.645;1542.625;1498.665;1503.650;1581.690;1406.645;1812.690;1252.655;1566.685;820.645;1479.665;1496.635;1529.645;1682.650;1542.635;1643.640;1315.665;1459.650;1548.645;1999.650;1623.655;1333.635;1646.655;1287.650;1365.655;1360.640;1366.655;1564.660;1454.640;1680.645;931.620;1439.630;857.630;1743.660;2337.625;1402.665;1260.650;1824.660;923.640;1457.640;1987.640;1269.670;1034.640;1413.660;1250.620;1832.645;1199.635;949.640;1624.640;1579.650;1307.625;1494.655;1398.645;1748.660;1474.620;1641.655;1346.640;1623.645;957.630;1629.665;968.635;1659.670;1659.640;1381.675;1415.630;1402.650;1630.650;1102.675;1259.630;1661.645;1127.640;1716.660;1125.650;1563.630;990.650;1400.655;1269.655;1290.625;1699.650;1849.640;1493.660;1128.640;1299.635;1474.650;1423.630;1511.575;1548.540;1494.555;1189.570;1707.600;1502.560;1838.590;1179.550;1811.605;1292.570;1688.590;1445.570;1140.605;1425.545;1389.590;1894.550;1501.595;1781.560;1623.560;1151.565;1524.570;1952.560;1478.560;1885.555;1594.580;1678.535;1656.570;1941.565;1659.560;1465.560;2166.570;1724.565;1912.550;1464.590;1998.545;2125.565;1854.555;2763.580;1891.565;2399.545;3527.570;2990.575;2378.565;1855.590;2855.555;3925.550;2273.545;4252.595;2572.570;2769.575;1647.570;892.580;402.565;76.535;35.565;16.560;8.555;10.575;6.550;7.595;7.560;6.585;7.540;6.585;7.560;6.580;6.545;5.600;7.545;5.570;4.535;5.585;3.555;6.570;4.530;4.570;5.550;3.555;3.545;4.585;4.555;3.550;3.555;3.575;2.555;3.550;4.530;3.555;3.580;4.540
175.635;205.630;257.645;203.805;199.645;208.625;205.665;202.650;216.690;187.645;247.690;168.655;211.685;111.645;201.665;199.635;209.645;223.650;212.635;215.640;179.665;193.650;211.645;264.650;224.655;178.635;224.655;172.650;189.655;176.640;187.655;208.660;198.640;221.645;128.620;190.630;117.630;229.660;310.625;186.665;174.650;238.660;127.640;194.640;265.640;168.670;140.640;184.660;166.620;237.645;161.635;121.640;215.640;202.650;172.625;193.655;187.645;224.660;199.620;213.655;179.640;212.645;130.630;214.665;127.635;217.670;215.640;180.675;186.630;185.650;214.650;143.675;165.630;215.645;150.640;221.660;147.650;202.630;129.650;183.655;163.655;177.625;219.650;238.640;195.660;146.640;173.635;192.650;182.630;198.575;198.540;197.555;153.570;217.600;192.560;241.590;149.550;238.605;163.570;220.590;184.570;155.605;184.545;180.590;244.550;194.595;228.560;213.560;150.565;199.570;250.560;191.560;243.555;205.580;222.535;211.570;251.565;212.560;192.560;276.570;226.565;246.550;188.590;255.545;275.565;236.555;358.580;240.565;312.545;451.570;391.575;309.565;248.590;369.555;525.550;291.545;550.595;327.570;366.575;209.570;119.580;54.565;12.535;7.565;4.560;3.555;4.575;3.550;2.595;2.560;2.585;2.540;2.585;3.560;2.580;2.545;1.600;2.545;1.570;1.535;1.585;1.555;3.570;1.530;1.570;3.550;1.555;0.545;0.585;2.555;0.550;1.555;0.575;0.555;1.550;1.530;0.555;1.580;2.540
0.635;1.630;1.645;0.805;0.645;0.625;0.000;0.650;1.690;0.645;0.690;0.000;0.685;1.645;0.000;0.635;0.000;1.650;1.635;0.000;0.000;1.650;0.645;1.650;0.655;0.635;0.000;0.650;1.655;0.000;0.655;0.660;0.640;1.645;0.000;0.000;0.000;0.660;0.625;0.665;0.650;1.660;0.640;0.640;0.640;0.670;0.000;0.660;0.000;0.645;0.000;0.000;0.000;0.650;0.625;1.655;0.645;0.660;1.620;1.655;0.000;1.645;1.630;1.665;0.635;0.000;0.640;0.675;0.000;1.650;0.650;0.000;0.630;1.645;0.640;1.660;1.650;0.630;1.650;0.000;0.655;1.625;0.650;0.000;0.660;0.000;1.635;0.650;1.630;0.575;1.540;0.555;1.570;0.600;0.560;0.590;1.550;2.605;1.570;0.000;0.570;2.605;0.545;0.590;0.550;0.595;0.560;0.000;0.565;0.570;0.000;0.560;1.555;0.580;0.535;0.570;0.565;0.560;0.560;0.000;0.565;0.000;0.590;0.545;0.565;0.555;0.580;0.565;0.000;0.000;0.575;2.565;0.590;0.555;0.550;0.545;0.000;0.000;0.575;0.570;0.000;0.000;0.000;0.000;0.000;0.000;0.575;0.000;0.000;0.560;0.000;0.000;0.000;0.560;0.000;0.545;0.000;0.545;0.000;0.000;0.000;0.000;0.000;0.530;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.555;0.580;0.540
0.000;0.630;0.645;0.000;0.645;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.635;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.640;0.000;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.655;0.000;0.000;0.620;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.655;0.000;0.000;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.590;0.000;0.605;0.000;0.000;0.000;0.605;0.545;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.560;0.000;0.000;0.580;0.535;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.575;0.565;0.000;0.000;0.000;0.000;0.595;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.625;0.000;0.000;0.000;0.000;0.690;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.635;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.665;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.635;0.000;0.000;0.000;0.540;0.000;0.000;0.000;0.000;0.590;0.000;0.605;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.570;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.655;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.655;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.630;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.555;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
