0.000;0.000;0.645;0.805;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.635;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.670;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.630;0.000;0.540;0.000;0.570;0.000;0.000;0.590;0.000;0.000;0.000;0.000;0.570;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.560;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.565;0.000;0.000;0.550;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.630;0.645;0.000;0.645;0.000;0.665;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.635;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.665;0.000;0.000;0.000;0.000;0.000;0.670;0.000;0.660;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.630;0.000;0.000;0.000;0.000;0.675;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.660;0.000;0.000;0.650;0.000;0.000;0.000;0.650;0.000;0.000;0.000;0.635;0.000;0.630;0.000;0.540;0.555;0.000;0.000;0.560;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.555;0.580;0.000;0.570;0.000;0.560;0.000;0.000;0.565;0.550;0.590;0.000;0.000;0.000;0.580;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.550;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.555;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
587.635;712.630;868.645;692.805;664.645;709.625;690.665;692.650;729.690;648.645;837.690;575.655;721.685;374.645;682.665;686.635;703.645;772.650;710.635;754.640;605.665;671.650;714.645;919.650;748.655;613.635;762.655;593.650;631.655;629.640;632.655;722.660;673.640;775.645;431.620;664.630;394.630;808.660;1085.625;650.665;584.650;847.660;429.640;677.640;926.640;591.670;481.640;656.660;584.620;856.645;561.635;444.640;763.640;741.650;615.625;703.655;658.645;825.660;696.620;775.655;640.640;769.645;453.630;776.665;463.635;795.670;798.640;663.675;682.630;676.650;791.650;535.675;612.630;812.645;552.640;844.660;557.650;780.630;492.650;702.655;639.655;653.625;865.650;951.640;771.660;584.640;680.635;777.650;755.630;811.575;836.540;817.555;654.570;955.600;850.560;1055.590;685.550;1074.605;776.570;1042.590;909.570;736.605;951.545;964.590;1372.550;1147.595;1448.560;1436.560;1102.565;1596.570;2133.560;1538.560;1644.555;987.580;595.535;275.570;119.565;29.560;7.560;3.570;2.565;1.550;1.590;1.545;1.565;0.555;1.580;0.565;0.545;1.570;1.575;1.565;0.590;0.555;1.550;0.545;1.595;0.570;1.575;0.570;0.580;0.565;0.535;1.565;0.560;0.555;0.575;0.000;0.000;0.560;0.585;0.540;0.585;0.000;0.580;0.000;0.600;0.545;0.570;0.535;0.585;0.000;0.570;0.530;0.000;0.550;0.000;0.000;0.000;0.555;0.550;0.555;0.000;0.000;0.000;0.530;0.555;0.000;0.000
958.635;1162.630;1420.645;1136.805;1091.645;1164.625;1132.665;1136.650;1194.690;1063.645;1374.690;952.655;1185.685;618.645;1123.665;1134.635;1160.645;1273.650;1171.635;1244.640;1001.665;1109.650;1180.645;1520.650;1237.655;1014.635;1259.655;982.650;1045.655;1042.640;1047.655;1198.660;1115.640;1286.645;715.620;1103.630;655.630;1337.660;1801.625;1079.665;972.650;1407.660;711.640;1126.640;1542.640;985.670;803.640;1098.660;973.620;1428.645;938.635;740.640;1273.640;1237.650;1026.625;1173.655;1101.645;1380.660;1166.620;1297.655;1067.640;1290.645;761.630;1300.665;774.635;1333.670;1336.640;1114.675;1144.630;1135.650;1324.650;898.675;1029.630;1362.645;928.640;1417.660;938.650;1309.630;830.650;1180.655;1072.655;1097.625;1458.650;1595.640;1297.660;984.640;1144.635;1306.650;1272.630;1365.575;1410.540;1374.555;1103.570;1605.600;1432.560;1775.590;1155.550;1807.605;1309.570;1754.590;1532.570;1241.605;1605.545;1623.590;2310.550;1932.595;2437.560;2414.560;1853.565;2686.570;3594.560;2595.560;2781.555;1672.580;1015.535;468.570;206.565;52.560;15.560;7.570;6.565;3.550;4.590;3.545;3.565;2.555;3.580;2.565;2.545;2.570;3.575;2.565;1.590;1.555;2.550;1.545;2.595;1.570;3.575;2.570;2.580;2.565;0.535;1.565;2.560;1.555;2.575;1.550;1.595;1.560;1.585;1.540;1.585;2.560;1.580;1.545;1.600;1.545;0.570;0.535;1.585;1.555;2.570;1.530;1.570;1.550;1.555;0.545;1.585;1.555;0.550;0.555;0.575;1.555;1.550;1.530;0.555;0.580;1.540
989.635;1202.630;1465.645;1171.805;1124.645;1200.625;1166.665;1172.650;1232.690;1095.645;1415.690;978.655;1220.685;638.645;1156.665;1168.635;1193.645;1313.650;1206.635;1284.640;1029.665;1143.650;1216.645;1568.650;1273.655;1046.635;1298.655;1012.650;1076.655;1073.640;1081.655;1235.660;1148.640;1327.645;736.620;1138.630;676.630;1383.660;1854.625;1115.665;1002.650;1452.660;734.640;1163.640;1587.640;1013.670;829.640;1131.660;1003.620;1471.645;965.635;766.640;1313.640;1277.650;1057.625;1209.655;1136.645;1423.660;1202.620;1337.655;1101.640;1330.645;785.630;1340.665;798.635;1373.670;1376.640;1147.675;1180.630;1172.650;1366.650;927.675;1059.630;1405.645;956.640;1461.660;967.650;1350.630;856.650;1217.655;1108.655;1131.625;1502.650;1647.640;1337.660;1015.640;1180.635;1347.650;1312.630;1409.575;1455.540;1417.555;1139.570;1660.600;1476.560;1831.590;1191.550;1864.605;1351.570;1808.590;1580.570;1280.605;1654.545;1674.590;2381.550;1993.595;2514.560;2490.560;1912.565;2771.570;3708.560;2678.560;2871.555;1728.580;1048.535;485.570;213.565;55.560;16.560;8.570;6.565;5.550;5.590;4.545;3.565;3.555;4.580;2.565;2.545;3.570;4.575;3.565;1.590;2.555;2.550;1.545;4.595;2.570;3.575;2.570;2.580;2.565;2.535;2.565;2.560;1.555;3.575;2.550;2.595;2.560;2.585;2.540;2.585;2.560;1.580;2.545;1.600;3.545;2.570;1.535;1.585;1.555;3.570;2.530;1.570;3.550;1.555;1.545;1.585;1.555;1.550;1.555;1.575;0.555;1.550;1.530;1.555;2.580;2.540
999.635;1211.630;1477.645;1181.805;1133.645;1210.625;1178.665;1182.650;1246.690;1108.645;1429.690;987.655;1234.685;643.645;1168.665;1179.635;1203.645;1326.650;1216.635;1295.640;1038.665;1154.650;1227.645;1581.650;1285.655;1057.635;1309.655;1022.650;1085.655;1083.640;1091.655;1246.660;1160.640;1338.645;743.620;1147.630;681.630;1392.660;1872.625;1123.665;1010.650;1463.660;741.640;1172.640;1603.640;1025.670;836.640;1142.660;1009.620;1484.645;975.635;770.640;1324.640;1286.650;1068.625;1222.655;1145.645;1435.660;1212.620;1348.655;1111.640;1342.645;792.630;1353.665;807.635;1386.670;1389.640;1157.675;1188.630;1178.650;1378.650;933.675;1069.630;1417.645;964.640;1473.660;974.650;1361.630;862.650;1226.655;1118.655;1141.625;1513.650;1658.640;1347.660;1023.640;1189.635;1360.650;1325.630;1420.575;1468.540;1430.555;1147.570;1672.600;1489.560;1847.590;1201.550;1880.605;1361.570;1824.590;1590.570;1290.605;1666.545;1689.590;2399.550;2007.595;2534.560;2511.560;1926.565;2794.570;3736.560;2701.560;2897.555;1747.580;1060.535;492.570;215.565;55.560;16.560;8.570;7.565;4.550;6.590;4.545;4.565;2.555;4.580;3.565;3.545;3.570;5.575;3.565;2.590;3.555;3.550;2.545;3.595;2.570;4.575;2.570;2.580;2.565;2.535;1.565;3.560;2.555;4.575;1.550;2.595;2.560;2.585;1.540;2.585;2.560;2.580;2.545;1.600;2.545;1.570;1.535;2.585;1.555;2.570;1.530;1.570;2.550;1.555;1.545;1.585;2.555;0.550;1.555;0.575;1.555;1.550;2.530;1.555;1.580;2.540
995.635;1208.630;1474.645;1180.805;1132.645;1209.625;1175.665;1179.650;1241.690;1105.645;1423.690;983.655;1232.685;642.645;1163.665;1176.635;1202.645;1323.650;1214.635;1293.640;1036.665;1152.650;1223.645;1576.650;1283.655;1053.635;1308.655;1021.650;1084.655;1081.640;1087.655;1243.660;1156.640;1335.645;741.620;1145.630;680.630;1392.660;1869.625;1121.665;1008.650;1460.660;739.640;1171.640;1599.640;1021.670;834.640;1140.660;1009.620;1482.645;972.635;769.640;1321.640;1283.650;1065.625;1218.655;1144.645;1431.660;1209.620;1346.655;1108.640;1339.645;789.630;1350.665;803.635;1382.670;1386.640;1153.675;1186.630;1178.650;1374.650;932.675;1067.630;1412.645;960.640;1470.660;973.650;1360.630;860.650;1225.655;1116.655;1140.625;1510.650;1659.640;1345.660;1020.640;1185.635;1357.650;1323.630;1417.575;1464.540;1427.555;1145.570;1669.600;1487.560;1844.590;1197.550;1877.605;1359.570;1818.590;1590.570;1287.605;1664.545;1683.590;2395.550;2002.595;2528.560;2504.560;1923.565;2789.570;3729.560;2697.560;2893.555;1741.580;1057.535;491.570;216.565;54.560;15.560;8.570;6.565;4.550;5.590;4.545;3.565;3.555;3.580;2.565;2.545;3.570;4.575;3.565;2.590;1.555;2.550;1.545;3.595;1.570;3.575;2.570;1.580;2.565;1.535;2.565;2.560;1.555;3.575;2.550;1.595;1.560;1.585;2.540;1.585;2.560;1.580;1.545;1.600;2.545;2.570;1.535;1.585;1.555;3.570;2.530;0.570;2.550;0.555;1.545;1.585;1.555;1.550;0.555;1.575;0.555;1.550;1.530;0.555;1.580;1.540
967.635;1176.630;1430.645;1143.805;1099.645;1173.625;1141.665;1145.650;1203.690;1073.645;1383.690;957.655;1195.685;623.645;1130.665;1142.635;1169.645;1284.650;1179.635;1254.640;1005.665;1117.650;1188.645;1529.650;1247.655;1022.635;1269.655;991.650;1053.655;1048.640;1056.655;1209.660;1123.640;1297.645;721.620;1113.630;661.630;1349.660;1814.625;1088.665;980.650;1419.660;718.640;1135.640;1554.640;992.670;809.640;1106.660;980.620;1437.645;944.635;747.640;1282.640;1248.650;1034.625;1183.655;1111.645;1392.660;1175.620;1308.655;1078.640;1300.645;767.630;1311.665;781.635;1342.670;1345.640;1124.675;1152.630;1144.650;1336.650;906.675;1036.630;1374.645;935.640;1429.660;944.650;1319.630;836.650;1189.655;1083.655;1106.625;1469.650;1610.640;1306.660;992.640;1152.635;1318.650;1283.630;1377.575;1424.540;1384.555;1112.570;1620.600;1444.560;1792.590;1163.550;1822.605;1320.570;1765.590;1543.570;1251.605;1616.545;1636.590;2327.550;1947.595;2458.560;2434.560;1870.565;2710.570;3624.560;2619.560;2813.555;1694.580;1029.535;477.570;209.565;53.560;16.560;8.570;7.565;5.550;5.590;3.545;3.565;3.555;4.580;3.565;2.545;4.570;4.575;4.565;2.590;2.555;3.550;1.545;4.595;2.570;4.575;2.570;3.580;3.565;1.535;2.565;2.560;1.555;3.575;1.550;2.595;2.560;2.585;2.540;1.585;3.560;2.580;3.545;2.600;2.545;1.570;1.535;1.585;1.555;2.570;2.530;1.570;3.550;1.555;1.545;1.585;2.555;1.550;1.555;1.575;1.555;1.550;2.530;1.555;1.580;2.540
198.635;246.630;292.645;238.805;224.645;243.625;230.665;237.650;247.690;219.645;282.690;197.655;241.685;134.645;228.665;236.635;233.645;265.650;239.635;256.640;201.665;231.650;237.645;312.650;253.655;211.635;252.655;204.650;213.655;215.640;209.655;247.660;222.640;264.645;144.620;223.630;133.630;275.660;358.625;220.665;197.650;287.660;146.640;230.640;309.640;201.670;159.640;224.660;193.620;288.645;183.635;150.640;250.640;247.650;202.625;240.655;216.645;276.660;232.620;262.655;210.640;259.645;154.630;260.665;155.635;263.670;264.640;220.675;225.630;230.650;260.650;179.675;204.630;274.645;182.640;283.660;189.650;257.630;168.650;233.655;216.655;218.625;288.650;314.640;257.660;196.640;226.635;255.650;256.630;266.575;281.540;270.555;222.570;318.600;285.560;345.590;232.550;353.605;263.570;341.590;307.570;245.605;318.545;317.590;454.550;378.595;481.560;468.560;368.565;524.570;695.560;501.560;538.555;324.580;194.535;93.570;43.565;12.560;5.560;2.570;3.565;1.550;2.590;1.545;1.565;0.555;1.580;0.565;0.545;0.570;2.575;1.565;0.000;0.555;0.550;0.545;1.595;0.570;2.575;0.570;0.580;0.565;0.535;0.565;1.560;0.555;1.575;0.550;0.595;0.560;0.585;0.540;0.585;0.560;0.580;0.545;0.600;1.545;0.570;0.535;0.585;0.000;1.570;0.530;0.570;0.550;0.555;0.545;0.000;0.555;0.000;0.555;0.000;0.555;0.000;0.530;0.555;0.580;1.540
0.635;1.630;1.645;1.805;0.645;1.625;0.665;1.650;0.690;0.645;1.690;0.655;0.000;1.645;0.665;1.635;0.645;1.650;0.635;0.640;0.665;1.650;0.645;1.650;0.655;1.635;0.000;1.650;1.655;0.640;0.655;1.660;0.640;1.645;0.620;0.630;0.630;1.660;0.000;1.665;1.650;1.660;0.640;1.640;1.640;1.670;0.000;1.660;0.620;1.645;0.635;0.640;0.640;0.650;0.625;2.655;0.645;0.660;1.620;1.655;0.640;2.645;1.630;1.665;0.000;0.670;0.640;0.675;0.630;1.650;0.650;0.675;0.000;1.645;0.640;1.660;2.650;0.630;1.650;0.000;1.655;1.625;0.650;0.640;1.660;0.640;2.635;0.650;1.630;0.575;2.540;0.555;1.570;0.600;1.560;1.590;1.550;0.605;1.570;0.000;0.570;2.605;1.545;0.590;1.550;0.595;1.560;0.560;2.565;1.570;1.560;0.560;0.555;0.580;0.535;0.000;0.565;0.000;0.560;0.570;0.565;0.000;0.590;0.545;0.565;0.555;0.000;0.565;0.545;0.000;0.000;0.565;0.590;0.000;0.550;0.000;0.595;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.560;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.570;0.000;0.000;0.550;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.635;0.630;0.000;0.805;0.645;0.625;0.000;0.650;0.690;0.000;0.000;0.000;0.000;0.645;0.000;0.635;0.000;0.650;0.635;0.640;0.000;0.650;0.000;0.650;0.655;0.635;0.000;0.000;0.000;0.640;0.000;0.660;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.660;0.640;0.000;0.000;0.670;0.640;0.660;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.655;0.000;0.000;0.620;0.655;0.000;0.645;0.630;0.665;0.000;0.000;0.000;0.000;0.000;1.650;0.000;0.000;0.000;0.645;0.000;0.660;0.650;0.000;0.650;0.000;0.000;0.625;0.650;0.000;0.660;0.000;0.635;0.000;0.630;0.000;0.540;0.000;0.570;0.000;0.560;0.590;0.000;1.605;0.570;0.000;0.570;0.605;0.545;0.000;0.550;0.000;0.000;0.000;0.565;0.000;0.000;0.000;0.555;0.000;0.535;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.545;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.645;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.635;0.000;0.630;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.605;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.570;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
5.635;6.630;7.645;5.805;5.645;6.625;5.665;5.650;5.690;4.645;6.690;4.655;4.685;2.645;4.665;4.635;4.645;5.650;4.635;5.640;3.665;4.650;4.645;6.650;4.655;4.635;4.655;3.650;3.655;3.640;3.655;4.660;3.640;4.645;2.620;3.630;1.630;4.660;5.625;3.665;2.650;3.660;2.640;3.640;4.640;2.670;1.640;2.660;2.620;3.645;2.635;1.640;2.640;3.650;1.625;2.655;2.645;3.660;2.620;3.655;2.640;2.645;1.630;2.665;1.635;2.670;2.640;2.675;1.630;2.650;2.650;1.675;1.630;2.645;1.640;2.660;1.650;2.630;1.650;1.655;2.655;1.625;2.650;2.640;1.660;1.640;1.635;1.650;2.630;1.575;3.540;2.555;1.570;3.600;2.560;3.590;2.550;4.605;2.570;3.590;3.570;2.605;3.545;3.590;5.550;4.595;6.560;5.560;4.565;3.570;3.560;1.560;0.555;0.580;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
